strategy_name,year_month,return_year_month,hsi_state,state_kr,allocation_rule_name,macro_data_available,macro_risk_flag,macro_defense_addon,macro_hsi_overlap_type,overlay_strength,macro_overlay_delta,strategy_return,turnover,weight_069500,return_069500,contribution_069500,weight_114260,return_114260,contribution_114260,weight_153130,return_153130,contribution_153130,macro_companion_regime,cumulative_return,running_max,drawdown
HSI_final_baseline_overlay,2018-11,2018-12,neutral_watch,중립 관찰,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,-0.00942445,0.55,0.5,-0.021355,-0.0106775,0.35,0.002924,0.0010233999999999998,0.15,0.001531,0.00022965,,1.1363060877272357,1.250619745608718,-0.0914056077259855
HSI_final_baseline_overlay,2018-12,2019-01,risk_warning,위험 악화 우세,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,0.019887,0.3,0.2,0.091986,0.0183972,0.45,0.002067,0.0009301499999999999,0.35,0.001599,0.00055965,,1.1589038068938673,1.250619745608718,-0.0733363910468322
HSI_final_baseline_overlay,2019-01,2019-02,risk_relief,위험 완화 우세,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,-0.0049172,0.5,0.7,-0.00758,-0.005306,0.2,0.001345,0.00026900000000000003,0.1,0.001198,0.00011980000000000001,,1.1532052450946089,1.250619745608718,-0.07789298134477662
HSI_final_baseline_overlay,2019-02,2019-03,risk_relief,위험 완화 우세,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,-0.0141212,0.0,0.7,-0.021871,-0.0153097,0.2,0.005195,0.001039,0.1,0.001495,0.0001495,,1.136920603187579,1.250619745608718,-0.09091423897661077
HSI_final_baseline_overlay,2019-03,2019-04,risk_relief,위험 완화 우세,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,0.019948499999999997,0.0,0.7,0.028088,0.019661599999999998,0.2,0.000713,0.0001426,0.1,0.001443,0.0001443,,1.1596004638402662,1.250619745608718,-0.07277934167283584
HSI_final_baseline_overlay,2019-04,2019-05,risk_relief,위험 완화 우세,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,-0.0512429,0.0,0.7,-0.07475,-0.052324999999999997,0.2,0.004541,0.0009082000000000001,0.1,0.001739,0.00017390000000000003,,1.1001791732317459,1.250619745608718,-0.12029281714542872
HSI_final_baseline_overlay,2019-05,2019-06,risk_warning,위험 악화 우세,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,0.013268550000000002,0.5,0.2,0.055187,0.011037400000000001,0.45,0.003723,0.0016753500000000001,0.35,0.001588,0.0005558,,1.11477695560073,1.250619745608718,-0.10862037840436367
HSI_final_baseline_overlay,2019-06,2019-07,risk_relief,위험 완화 우세,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,-0.026023199999999996,0.5,0.7,-0.039196,-0.0274372,0.2,0.006005,0.001201,0.1,0.00213,0.000213,,1.0857668919297412,1.250619745608718,-0.13181692857307115
HSI_final_baseline_overlay,2019-07,2019-08,neutral_watch,중립 관찰,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,-0.013338599999999999,0.1999999999999999,0.5,-0.029809,-0.0149045,0.35,0.003775,0.00132125,0.15,0.001631,0.00024465,,1.0712842816650472,1.250619745608718,-0.14339727528960633
HSI_final_baseline_overlay,2019-08,2019-09,risk_warning,위험 악화 우세,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,0.0108637,0.3,0.2,0.060096,0.0120192,0.45,-0.002798,-0.0012591000000000002,0.35,0.000296,0.00010359999999999998,,1.0829223927157718,1.250619745608718,-0.13409140026917
HSI_final_baseline_overlay,2019-09,2019-10,risk_relief,위험 완화 우세,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,0.006833899999999999,0.5,0.7,0.010928,0.0076495999999999995,0.2,-0.004473,-0.0008946000000000002,0.1,0.000789,7.890000000000001e-05,,1.0903229760553521,1.250619745608718,-0.12817386748946957
HSI_final_baseline_overlay,2019-10,2019-11,risk_relief,위험 완화 우세,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,0.0017703,0.0,0.7,0.001446,0.0010122,0.2,0.003347,0.0006694000000000001,0.1,0.000887,8.87e-05,,1.092253174819863,1.250619745608718,-0.12663047368708613
HSI_final_baseline_overlay,2019-11,2019-12,neutral_watch,중립 관찰,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,0.038007900000000004,0.1999999999999999,0.5,0.075091,0.0375455,0.35,0.000878,0.0003073,0.15,0.001034,0.0001551,,1.1337674242630988,1.250619745608718,-0.09343553206793742
HSI_final_baseline_overlay,2019-12,2020-01,risk_relief,위험 완화 우세,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,-0.019473,0.1999999999999999,0.7,-0.029096,-0.0203672,0.2,0.003684,0.0007368000000000001,0.1,0.001574,0.00015740000000000003,,1.1116895712104236,1.250619745608718,-0.11108906195197854
HSI_final_baseline_overlay,2020-01,2020-02,accident_zone,강한 위험 구간,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,0.0025821,0.7,0.0,-0.058029,-0.0,0.3,0.005856,0.0017568,0.7,0.001179,0.0008253,,1.1145600648522458,1.250619745608718,-0.10879380501884484
HSI_final_baseline_overlay,2020-02,2020-03,accident_zone,강한 위험 구간,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,0.0012018999999999999,0.0,0.0,-0.114196,-0.0,0.3,0.0,0.0,0.7,0.001717,0.0012018999999999999,,1.1158996545941917,1.250619745608718,-0.10772266429309696
HSI_final_baseline_overlay,2020-03,2020-04,accident_zone,강한 위험 구간,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,0.0019584999999999997,0.0,0.0,0.089907,0.0,0.3,0.003215,0.0009645,0.7,0.00142,0.0009939999999999999,,1.1180851440677144,1.250619745608718,-0.105975139131115
HSI_final_baseline_overlay,2020-04,2020-05,neutral_watch,중립 관찰,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,0.0206086,0.55,0.5,0.036987,0.0184935,0.35,0.005456,0.0019095999999999998,0.15,0.00137,0.00020549999999999998,,1.1411273135677484,1.250619745608718,-0.08755053838341242
HSI_final_baseline_overlay,2020-05,2020-06,neutral_watch,중립 관찰,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,0.024242350000000003,0.0,0.5,0.048366,0.024183,0.35,8.6e-05,3.01e-05,0.15,0.000195,2.925e-05,,1.1687909212978176,1.250619745608718,-0.06543061917759152
HSI_final_baseline_overlay,2020-06,2020-07,risk_relief,위험 완화 우세,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,0.048402999999999995,0.1999999999999999,0.7,0.068209,0.0477463,0.2,0.003015,0.000603,0.1,0.000537,5.3700000000000004e-05,,1.2253639082613959,1.250619745608718,-0.02019465743764448
HSI_final_baseline_overlay,2020-07,2020-08,risk_relief,위험 완화 우세,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,0.018229199999999997,0.0,0.7,0.02723,0.019060999999999998,0.2,-0.004208,-0.0008416000000000001,0.1,9.8e-05,9.800000000000001e-06,,1.2477013120178744,1.250619745608718,-0.002333589887006937
HSI_final_baseline_overlay,2020-08,2020-09,risk_relief,위험 완화 우세,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,0.0085688,0.0,0.7,0.011059,0.007741299999999999,0.2,0.003967,0.0007934000000000001,0.1,0.000341,3.41e-05,,1.258392615020293,1.258392615020293,0.0
HSI_final_baseline_overlay,2020-09,2020-10,risk_relief,위험 완화 우세,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,-0.0205035,0.0,0.7,-0.028852,-0.0201964,0.2,-0.001804,-0.00036080000000000004,0.1,0.000537,5.3700000000000004e-05,,1.2325911620382246,1.258392615020293,-0.020503499999999897
HSI_final_baseline_overlay,2020-10,2020-11,neutral_watch,중립 관찰,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,0.07498275,0.1999999999999999,0.5,0.150796,0.075398,0.35,-0.001291,-0.00045185,0.15,0.000244,3.6599999999999995e-05,,1.3250142369935463,1.3250142369935463,0.0
HSI_final_baseline_overlay,2020-11,2020-12,risk_relief,위험 완화 우세,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,0.09729499999999998,0.1999999999999999,0.7,0.138821,0.09717469999999999,0.2,0.000431,8.620000000000001e-05,0.1,0.000341,3.41e-05,,1.4539314971818331,1.4539314971818331,0.0
HSI_final_baseline_overlay,2020-12,2021-01,risk_relief,위험 완화 우세,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,0.029939999999999998,0.0,0.7,0.042354,0.0296478,0.2,0.00112,0.000224,0.1,0.000682,6.82e-05,,1.4974622062074574,1.4974622062074574,0.0
HSI_final_baseline_overlay,2021-01,2021-02,risk_relief,위험 완화 우세,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,0.0098183,0.0,0.7,0.014104,0.0098728,0.2,-0.000516,-0.0001032,0.1,0.000487,4.8700000000000005e-05,,1.5121647393866642,1.5121647393866642,0.0
HSI_final_baseline_overlay,2021-02,2021-03,neutral_watch,중립 관찰,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,0.0051874,0.1999999999999999,0.5,0.011509,0.0057545,0.35,-0.001808,-0.0006328,0.15,0.000438,6.57e-05,,1.5200089427557586,1.5200089427557586,0.0
HSI_final_baseline_overlay,2021-03,2021-04,neutral_watch,중립 관찰,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,0.009568199999999999,0.0,0.5,0.018326,0.009163,0.35,0.000949,0.00033214999999999997,0.15,0.000487,7.305e-05,,1.5345526923218342,1.5345526923218342,0.0
HSI_final_baseline_overlay,2021-04,2021-05,conflict,신호 충돌,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,0.0033125,0.15,0.35,0.010994,0.0038479,0.4,-0.001551,-0.0006204000000000001,0.25,0.00034,8.5e-05,,1.5396358981151503,1.5396358981151503,0.0
HSI_final_baseline_overlay,2021-05,2021-06,risk_warning,위험 악화 우세,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,0.0037162000000000007,0.1499999999999999,0.2,0.026544,0.005308800000000001,0.45,-0.002934,-0.0013203,0.35,-0.000778,-0.0002723,,1.5453574930397258,1.5453574930397258,0.0
HSI_final_baseline_overlay,2021-06,2021-07,conflict,신호 충돌,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,-0.00889575,0.1499999999999999,0.35,-0.030883,-0.010809049999999999,0.4,0.004327,0.0017308000000000002,0.25,0.00073,0.0001825,,1.5316103791210176,1.5453574930397258,-0.008895750000000091
HSI_final_baseline_overlay,2021-07,2021-08,accident_zone,강한 위험 구간,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,0.0006366999999999999,0.4499999999999999,0.0,-0.011769,-0.0,0.3,0.001896,0.0005688,0.7,9.7e-05,6.79e-05,,1.5325855554494041,1.5453574930397258,-0.008264713924024947
HSI_final_baseline_overlay,2021-08,2021-09,accident_zone,강한 위험 구간,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,-0.0014505,0.0,0.0,-0.042634,-0.0,0.3,-0.006536,-0.0019608,0.7,0.000729,0.0005103,,1.5303625401012246,1.5453574930397258,-0.009703225956478212
HSI_final_baseline_overlay,2021-09,2021-10,accident_zone,강한 위험 구간,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,-0.0037035999999999996,0.0,0.0,-0.032009,-0.0,0.3,-0.012119,-0.0036356999999999995,0.7,-9.7e-05,-6.79e-05,,1.5246946893977056,1.5453574930397258,-0.013370889088825888
HSI_final_baseline_overlay,2021-10,2021-11,accident_zone,강한 위험 구간,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,0.0035516,0.0,0.0,-0.03593,-0.0,0.3,0.010252,0.0030756,0.7,0.00068,0.000476,,1.5301097950565705,1.5453574930397258,-0.009866777138513694
HSI_final_baseline_overlay,2021-11,2021-12,accident_zone,강한 위험 구간,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,0.0016665999999999999,0.0,0.0,0.065188,0.0,0.3,0.002949,0.0008846999999999999,0.7,0.001117,0.0007818999999999999,,1.532659876041012,1.5453574930397258,-0.008216621109292666
HSI_final_baseline_overlay,2021-12,2022-01,neutral_watch,중립 관찰,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,-0.047695549999999996,0.55,0.5,-0.089301,-0.0446505,0.35,-0.008908,-0.0031177999999999996,0.15,0.000485,7.275e-05,,1.459558820290304,1.5453574930397258,-0.055520274846343365
HSI_final_baseline_overlay,2022-01,2022-02,accident_zone,강한 위험 구간,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,0.0009138,0.55,0.0,0.009793,0.0,0.3,0.000785,0.00023549999999999998,0.7,0.000969,0.0006783,,1.4608925651402853,1.5453574930397258,-0.05465720927349793
HSI_final_baseline_overlay,2022-02,2022-03,accident_zone,강한 위험 구간,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,-0.0025982,0.0,0.0,0.012976,0.0,0.3,-0.009678,-0.0029034,0.7,0.000436,0.0003052,,1.4570968740775379,1.5453574930397258,-0.057113398912363555
HSI_final_baseline_overlay,2022-03,2022-04,neutral_watch,중립 관찰,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,-0.01699965,0.55,0.5,-0.028518,-0.014259,0.35,-0.0081,-0.002835,0.15,0.000629,9.435e-05,,1.4323267372021256,1.5453574930397258,-0.07314214112054307
HSI_final_baseline_overlay,2022-04,2022-05,neutral_watch,중립 관찰,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,-0.00018585000000000005,0.0,0.5,-0.001971,-0.0009855,0.35,0.001953,0.00068355,0.15,0.000774,0.00011609999999999999,,1.4320605392780166,1.5453574930397258,-0.0733143976536158
HSI_final_baseline_overlay,2022-05,2022-06,risk_relief,위험 완화 우세,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,-0.09267260000000001,0.1999999999999999,0.7,-0.128809,-0.0901663,0.2,-0.012314,-0.0024628000000000002,0.1,-0.000435,-4.35e-05,,1.2993477657457206,1.5453574930397258,-0.15919276180562136
HSI_final_baseline_overlay,2022-06,2022-07,accident_zone,강한 위험 구간,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,0.0066505,0.7,0.0,0.048907,0.0,0.3,0.019912,0.0059736,0.7,0.000967,0.0006768999999999999,,1.3079890780618124,1.5453574930397258,-0.1536009732680097
HSI_final_baseline_overlay,2022-07,2022-08,risk_relief,위험 완화 우세,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,-0.0067331000000000005,0.7,0.7,-0.004786,-0.0033502000000000002,0.2,-0.017325,-0.003465,0.1,0.000821,8.21e-05,,1.2991822568003144,1.5453574930397258,-0.15929986255489892
HSI_final_baseline_overlay,2022-08,2022-09,risk_relief,위험 완화 우세,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,-0.0878704,0.0,0.7,-0.122712,-0.0858984,0.2,-0.01056,-0.002112,0.1,0.0014,0.00014000000000000001,,1.185022592222368,1.5453574930397258,-0.23317251991225485
HSI_final_baseline_overlay,2022-09,2022-10,accident_zone,강한 위험 구간,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,0.0017783999999999999,0.7,0.0,0.066564,0.0,0.3,0.002442,0.0007326,0.7,0.001494,0.0010458,,1.1871300364003763,1.5453574930397258,-0.23180879392166687
HSI_final_baseline_overlay,2022-10,2022-11,risk_relief,위험 완화 우세,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,0.053396,0.7,0.7,0.070416,0.0492912,0.2,0.019128,0.0038256,0.1,0.002792,0.0002792,,1.2505180318240108,1.5453574930397258,-0.19079045628190816
HSI_final_baseline_overlay,2022-11,2022-12,risk_relief,위험 완화 우세,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,-0.0541315,0.0,0.7,-0.077319,-0.0541233,0.2,-0.001505,-0.00030100000000000005,0.1,0.002928,0.0002928,,1.1828256149843293,1.5453574930397258,-0.23459418269768417
HSI_final_baseline_overlay,2022-12,2023-01,neutral_watch,중립 관찰,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,0.0502802,0.1999999999999999,0.5,0.088956,0.044478,0.35,0.014896,0.0052136,0.15,0.003924,0.0005886,,1.2422983234708642,1.5453574930397258,-0.19610942512256024
HSI_final_baseline_overlay,2023-01,2023-02,risk_relief,위험 완화 우세,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,-0.0073551,0.1999999999999999,0.7,-0.007775,-0.005442499999999999,0.2,-0.010397,-0.0020794,0.1,0.001668,0.00016680000000000002,,1.2331610950719036,1.5453574930397258,-0.20202212068984138
HSI_final_baseline_overlay,2023-02,2023-03,risk_relief,위험 완화 우세,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,0.0215621,0.0,0.7,0.024604,0.0172228,0.2,0.019246,0.0038492,0.1,0.004901,0.0004901,,1.2597506379199535,1.5453574930397258,-0.18481604185836786
HSI_final_baseline_overlay,2023-03,2023-04,risk_relief,위험 완화 우세,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,0.008929299999999998,0.0,0.7,0.011698,0.008188599999999999,0.2,0.002425,0.000485,0.1,0.002557,0.0002557,,1.270999329291132,1.5453574930397258,-0.17753701974093383
HSI_final_baseline_overlay,2023-04,2023-05,risk_relief,위험 완화 우세,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,0.028599299999999998,0.0,0.7,0.041226,0.028858199999999997,0.2,-0.002074,-0.0004148,0.1,0.001559,0.00015590000000000002,,1.3073490204093279,1.5453574930397258,-0.15401515422961076
HSI_final_baseline_overlay,2023-05,2023-06,risk_relief,위험 완화 우세,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,-0.0008925999999999999,0.0,0.7,-0.000294,-0.0002058,0.2,-0.004849,-0.0009698,0.1,0.00283,0.000283,,1.3061820806737106,1.5453574930397258,-0.15477028030294537
HSI_final_baseline_overlay,2023-06,2023-07,risk_relief,위험 완화 우세,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,0.0117695,0.0,0.7,0.015312,0.0107184,0.2,0.003915,0.0007830000000000001,0.1,0.002681,0.0002681,,1.3215551906721998,1.5453574930397258,-0.14482234911697078
HSI_final_baseline_overlay,2023-07,2023-08,neutral_watch,중립 관찰,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,-0.0119617,0.1999999999999999,0.5,-0.026247,-0.0131235,0.35,0.001993,0.0006975499999999999,0.15,0.003095,0.00046425,,1.3057471439479362,1.5453574930397258,-0.15505172762353836
HSI_final_baseline_overlay,2023-08,2023-09,risk_relief,위험 완화 우세,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,-0.0150497,0.1999999999999999,0.7,-0.020849,-0.0145943,0.2,-0.003633,-0.0007266,0.1,0.002712,0.00027120000000000003,,1.286096041155663,1.5453574930397258,-0.1677679456383223
HSI_final_baseline_overlay,2023-09,2023-10,risk_warning,위험 악화 우세,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,-0.013362300000000002,0.5,0.2,-0.064364,-0.012872800000000002,0.45,-0.002865,-0.00128925,0.35,0.002285,0.00079975,,1.2689108400249287,1.5453574930397258,-0.17888848001831936
HSI_final_baseline_overlay,2023-10,2023-11,accident_zone,강한 위험 구간,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,0.0082008,0.35,0.0,0.107469,0.0,0.3,0.018544,0.0055632,0.7,0.003768,0.0026376,,1.2793169240418052,1.5453574930397258,-0.17215470866525362
HSI_final_baseline_overlay,2023-11,2023-12,risk_relief,위험 완화 우세,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,0.0489046,0.7,0.7,0.065233,0.0456631,0.2,0.014446,0.0028892,0.1,0.003523,0.00035230000000000005,,1.3418814064853,1.5453574930397258,-0.13166926583064442
HSI_final_baseline_overlay,2023-12,2024-01,risk_relief,위험 완화 우세,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,-0.0432374,0.0,0.7,-0.062085,-0.0434595,0.2,-0.000506,-0.00010120000000000002,0.1,0.003233,0.00032330000000000005,,1.2838619433605325,1.5453574930397258,-0.1692136291162185
HSI_final_baseline_overlay,2024-01,2024-02,risk_warning,위험 악화 우세,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,0.01225805,0.5,0.2,0.059267,0.0118534,0.45,-0.000927,-0.00041715,0.35,0.002348,0.0008217999999999999,,1.2995995872553432,1.5453574930397258,-0.15902980824260649
HSI_final_baseline_overlay,2024-02,2024-03,risk_relief,위험 완화 우세,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,0.04235749999999999,0.5,0.7,0.059021,0.041314699999999996,0.2,0.003882,0.0007764,0.1,0.002664,0.0002664,,1.3546473767725113,1.5453574930397258,-0.12340841334524266
HSI_final_baseline_overlay,2024-03,2024-04,risk_relief,위험 완화 우세,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,-0.0162419,0.0,0.7,-0.022506,-0.0157542,0.2,-0.003698,-0.0007396,0.1,0.002519,0.0002519,,1.33264532954371,1.5453574930397258,-0.1376459262365305
HSI_final_baseline_overlay,2024-04,2024-05,risk_warning,위험 악화 우세,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,0.00010705000000000046,0.5,0.2,-0.017462,-0.0034923999999999997,0.45,0.005653,0.0025438500000000003,0.35,0.003016,0.0010555999999999999,,1.3327879892262375,1.5453574930397258,-0.1375536112329342
HSI_final_baseline_overlay,2024-05,2024-06,risk_warning,위험 악화 우세,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,0.0195325,0.0,0.2,0.070397,0.0140794,0.45,0.009815,0.0044167500000000005,0.35,0.002961,0.00103635,,1.358820670625799,1.5453574930397258,-0.1207078771443415
HSI_final_baseline_overlay,2024-06,2024-07,risk_relief,위험 완화 우세,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,-0.0031607999999999996,0.5,0.7,-0.006985,-0.0048895,0.2,0.006895,0.001379,0.1,0.003497,0.00034970000000000004,,1.354525710250085,1.5453574930397258,-0.12348714368626368
HSI_final_baseline_overlay,2024-07,2024-08,neutral_watch,중립 관찰,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,-0.021991700000000003,0.1999999999999999,0.5,-0.047869,-0.0239345,0.35,0.00429,0.0015015,0.15,0.002942,0.0004413,,1.3247373871879782,1.5453574930397258,-0.14276315146845842
HSI_final_baseline_overlay,2024-08,2024-09,accident_zone,강한 위험 구간,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,0.0038024999999999995,0.55,0.0,-0.043526,-0.0,0.3,0.005094,0.0015281999999999997,0.7,0.003249,0.0022743,,1.3297747011027603,1.5453574930397258,-0.13950350835191738
HSI_final_baseline_overlay,2024-09,2024-10,accident_zone,강한 위험 구간,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,0.0010942999999999999,0.0,0.0,-0.014911,-0.0,0.3,-0.002125,-0.0006375,0.7,0.002474,0.0017318,,1.3312298735581771,1.5453574930397258,-0.13856186704110685
HSI_final_baseline_overlay,2024-10,2024-11,accident_zone,강한 위험 구간,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,0.005430099999999999,0.0,0.0,-0.042394,-0.0,0.3,0.011714,0.0035142,0.7,0.002737,0.0019158999999999997,,1.3384585848945856,1.5453574930397258,-0.13388417183532664
HSI_final_baseline_overlay,2024-11,2024-12,accident_zone,강한 위험 구간,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,0.0009864,0.0,0.0,-0.01777,-0.0,0.3,-0.001619,-0.0004857,0.7,0.002103,0.0014720999999999998,,1.3397788404427255,1.5453574930397258,-0.13302983518242506
HSI_final_baseline_overlay,2024-12,2025-01,accident_zone,강한 위험 구간,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,0.0035855999999999996,0.0,0.0,0.046618,0.0,0.3,0.005596,0.0016788,0.7,0.002724,0.0019067999999999997,,1.344582751453017,1.5453574930397258,-0.12992122695945507
HSI_final_baseline_overlay,2025-01,2025-02,risk_relief,위험 완화 우세,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,0.0076488,0.7,0.7,0.010016,0.0070111999999999996,0.2,0.002097,0.0004194,0.1,0.002182,0.0002182,,1.3548671960023309,1.5453574930397258,-0.12326616844022265
HSI_final_baseline_overlay,2025-02,2025-03,neutral_watch,중립 관찰,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,0.00216285,0.1999999999999999,0.5,0.002516,0.001258,0.35,0.00169,0.0005915,0.15,0.002089,0.00031335,,1.3577975705172045,1.5453574930397258,-0.12136992467263352
HSI_final_baseline_overlay,2025-03,2025-04,neutral_watch,중립 관찰,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,0.01147025,0.0,0.5,0.014797,0.0073985,0.35,0.010284,0.0035993999999999996,0.15,0.003149,0.00047234999999999996,,1.3733718481004293,1.5453574930397258,-0.11129181805110988
HSI_final_baseline_overlay,2025-04,2025-05,neutral_watch,중립 관찰,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,0.03242495,0.0,0.5,0.064977,0.0324885,0.35,-0.001034,-0.00036189999999999996,0.15,0.001989,0.00029834999999999996,,1.4179033616064933,1.5453574930397258,-0.08247549968682621
HSI_final_baseline_overlay,2025-05,2025-06,risk_relief,위험 완화 우세,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,0.1078165,0.1999999999999999,0.7,0.153846,0.1076922,0.2,-0.000239,-4.78e-05,0.1,0.001721,0.0001721,,1.5707767393931398,1.5707767393931398,0.0
HSI_final_baseline_overlay,2025-06,2025-07,risk_relief,위험 완화 우세,hsi_final_baseline_overlay,0,0,0.0,baseline_no_macro_overlay,0.0,0.0,0.0409774,0.0,0.7,0.057604,0.0403228,0.2,0.00215,0.00043000000000000004,0.1,0.002246,0.00022460000000000004,,1.6351430861539482,1.6351430861539482,0.0
